entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen,fecha_de_recepcion_de,fecha_de_apertura_efectiva,fecha_de_publicacion_fase_2,fecha_de_apertura_de_respuesta,fecha_adjudicacion,fecha_de_publicacion
MINCIENCIAS,899999296,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1058615,CPS-014-2020,700296015,CO1.BDOS.1021607,OLGA ISABEL ALFONSO CIFUENTES,"Prestar servicios profesionales con el fin de apoyar a la Dirección de Talento Humano en las actividades inherentes al procedimiento de liquidación y pago de la nómina y demás prestaciones sociales de los servidores de planta del Ministerio de Ciencia, Tecnología e Innovación.",Fase de ofertas,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,28888440,Contratación directa,Servicios profesionales y apoyo a la gestión,120,día(s),No Aplica,Secretaria General,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80101506,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022808'},700296015,Fase de ofertas,,,,,,
MINCIENCIAS,899999296,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1058620,CPS-096-2020,700296015,CO1.BDOS.1021720,MAIKOL HARRY CONTRERAS FORERO,"Prestación de servicios para apoyar a la Oficina de Tecnología y Sistemas de Información, en las actividades de soporte técnico y operación de los servicios tecnológicos, de acuerdo con los lineamientos establecidos por la OTSI.",Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,10115000,Contratación directa,Servicios profesionales y apoyo a la gestión,120,día(s),No Aplica,Secretaria General,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80101506,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022729'},700296015,Presentación de oferta,,,,,,
ESE HOSPITAL SAN BERNARDO,890802223,Caldas,Filadelfia,Territorial,Centralizada,CO1.REQ.1058102,016-2020,704661388,CO1.BDOS.1020902,Prestar servicios en la realización de actividades como conductor de ambulancia en el centro de salud del corregimiento de samaria y en la sede principal de la E.S.E Hospital San Bernardo del municipi,Prestar servicios en la realización de actividades como conductor de ambulancia en el centro de salud del corregimiento de samaria y en la sede principal de la E.S.E Hospital San Bernardo del municipio de Filadelfia.,Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,1900000,Contratación régimen especial,Decreto 092 de 2017,2,Mes(es),Filadelfia,GERENCIA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.78111800,Abierto,Decreto 092 de 2017,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022607'},704661388,Presentación de oferta,,,,,,
FONDO NACIONAL AMBIENTAL - ANLA,830025267,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.1052815,CD 259 DE 2020 copia,701160020,CO1.BDOS.1015912,CD 259 DE 2020 copia,5-18-28-26 Prestar servicios de apoyo a la gestión para la solución de solicitudes de soporte tecnológico de la Autoridad Nacional de Licencias Ambientales - ANLA.,Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,17603827,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),No Aplica,GRUPO DE CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111604,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022203'},701160020,Presentación de oferta,,,,,,
MINCIENCIAS,899999296,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1058811,CPS-097-2020,700296015,CO1.BDOS.1021810,HENRY GALINDO VALDERRAMA,"Prestar servicios profesionales para garantizar el óptimo funcionamiento físico del Datacenter, administrar soluciones de seguridad Informática, networking, comunicaciones y la solución del BMS del Ministerio de Ciencia, Tecnología e Innovación  MINCIENCIAS",Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,20230000,Contratación directa,Servicios profesionales y apoyo a la gestión,120,día(s),No Aplica,Secretaria General,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80101506,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1023119'},700296015,Presentación de oferta,,,,,,
ICBF SEDE NACIONAL,899999239,Distrito Capital de Bogotá,No Definido,Nacional,Descentralizada,CO1.REQ.1056302,ICBF-CPS-67963-2020SEN,700087026,CO1.BDOS.1019309,PRESTACIÓN DE SERVICIOS PROFESIONALES,PRESTAR SERVICIOS PROFESIONALES A LA DIRECCIÓN FINANCIERA PARA EL MONITOREO Y SEGUIMIENTO DE LOS INFORMES Y PLANES QUE SE REQUIERAN PARA EL MEJORAMIENTO DEL PROCESO.,Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,40203990,Contratación directa,Servicios profesionales y apoyo a la gestión,9,Mes(es),Bogotá,ICBF sede de la Dirección General,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1023010'},700087026,Presentación de oferta,,,,,,
DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES*,800197268,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.1058019,CD-23-001-2020,700795065,CO1.BDOS.1021230,CD-23-001-2020,"Contratar el arrendamiento del inmueble ubicado en el Parque Industrial y Comercial de Sincelejo S.A., ubicado en la Calle 38 No. 4A  184 Bodega N°16 MZ C, así como los usos directos, conexos y servicios que sean necesarias para la instalación y aseguramiento del debido funcionamiento de los puestos de trabajo del personal vinculado y la conservación del acervo documental del Archivo Central para la Dirección Seccional de Impuestos y Aduanas de Sincelejo.",Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,88160474,Contratación directa,Arrendamiento de inmuebles,365,día(s),Sincelejo,13-10-00-023-Dirección Secc de Impuestos y Aduanas de Sincelejo,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80131502,Abierto,Arrendamiento de inmuebles,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022643'},700795065,Presentación de oferta,,,,,,
AGENCIA PARA LA REINCORPORACIÓN Y LA NORMALIZACIÓN,900477169,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.1055024,CD-ARN-96-2020,700803117,CO1.BDOS.1017925,PRESTACIÓN DE SERVICIOS - JESUS GUTEMBERG MACEA ZAMBRANO,"Prestar con plena autonomía técnica y administrativa los servicios profesionales a la Oficina Asesora Jurídica para articular las gestiones jurídicas que requiere la implementación del proceso de reincorporación de los exintegrantes de las FARC-EP y del proceso de reintegración, así como el análisis, revisión, proyección y revisión de normas y actos administrativos y el acompañamiento al Sistema Integral de verdad, Justicia, Reparación y garantías de No Repetición - SVJRNR.",Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,111337131,Contratación directa,Servicios profesionales y apoyo a la gestión,352,día(s),Bogotá,GRUPO GESTION CONTRACTUAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111500,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022619'},700803117,Presentación de oferta,,,,,,
MINCIENCIAS,899999296,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1058331,CPS-044-2020,700296015,CO1.BDOS.1021074,PAOLA ANDREA OLARTE RUEDA,Prestar servicios profesionales a la Dirección de Generación de Conocimiento en las actividades relacionadas con el reconocimiento y medición de actividades y de producción de CTeI en el marco de la implementación de los modelos cienciométricos de publicaciones indexadas; pares evaluadores y centros de investigación.,Fase de ofertas,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,18207809,Contratación directa,Servicios profesionales y apoyo a la gestión,120,día(s),No Aplica,Secretaria General,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80101506,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022358'},700296015,Fase de ofertas,,,,,,
MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL,899999028,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1057851,PS-004-2020,700638059,CO1.BDOS.1020849,Prestar servicios profesionales para emitir pronunciamientos técnicos en la gestión de proyectos de inversión relacionados con el sector agropecuario y de desarrollo rural en el marco del Sistema Gene,Prestar servicios profesionales para emitir pronunciamientos técnicos en la gestión de proyectos de inversión relacionados con el sector agropecuario y de desarrollo rural en el marco del Sistema General de Regalías.,Fase de ofertas,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,69241936,Contratación directa,Servicios profesionales y apoyo a la gestión,12,Mes(es),Bogotá,MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL (REGALIAS),0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022213'},700638059,Fase de ofertas,,,,,,
ICBF SEDE NACIONAL,899999239,Distrito Capital de Bogotá,No Definido,Nacional,Descentralizada,CO1.REQ.1056703,ICBF-CPS-67965-2020SEN,700087026,CO1.BDOS.1019604,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN,"PRESTAR SERVICIOS DE APOYO A LA GESTIÓN A LA DIRECCIÓN FINANCIERA EN RELACIÓN A LA RECEPCIÓN, REVISIÓN Y SEGUIMIENTO DEL TRÁMITE DE COMISIONES DE SERVICIOS Y SU LEGALIZACIÓN OPORTUNA",Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,28282770,Contratación directa,Servicios profesionales y apoyo a la gestión,9,Mes(es),Bogotá,ICBF sede de la Dirección General,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022915'},700087026,Presentación de oferta,,,,,,
MINCIENCIAS,899999296,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1057844,CPS-022-2020,700296015,CO1.BDOS.1021236,ALEXANDER CIFUENTES CASTIBLANCO,"Prestar servicios profesionales para apoyar a la Dirección Administrativa y Financiera - Proceso de Recursos Financieros en la gestión de las actividades de central de cuentas y contabilidad, y su respectivo registro en el Sistema Integrado de Información Financiera SIIF Nación y Sistema de Presupuesto y Giro de Regalías",Fase de ofertas,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,17199546,Contratación directa,Servicios profesionales y apoyo a la gestión,120,día(s),No Aplica,Secretaria General,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80101506,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022540'},700296015,Fase de ofertas,,,,,,
MINCIENCIAS,899999296,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1058613,CPS-033-2020,700296015,CO1.BDOS.1021511,JUAN CAMILO RODRIGUEZ QUIROGA,Apoyar el proceso de Gestión Documental para la organización y administración de los archivo de gestión y archivo central de la entidad.,Fase de ofertas,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,8514370,Contratación directa,Servicios profesionales y apoyo a la gestión,120,día(s),No Aplica,Secretaria General,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80101506,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022810'},700296015,Fase de ofertas,,,,,,
ICBF REGIONAL PUTUMAYO,899999239,Putumayo,No Definido,Nacional,Centralizada,CO1.REQ.1057857,CD0032020PUT,704141639,CO1.BDOS.1021138,PRESTACIÓN DE SERVICIOS,"PRESTAR SERVICIOS DE APOYO A LA GESTIÓN EN LAS LABORES PROPIAS DE LA DIRECCIÓN REGIONAL, DE ACUERDO CON LOS PROCEDIMIENTOS Y NORMAS ESTABLECIDAS, CON EL FIN DE GARANTIZAR EL INTERCAMBIO INTERNO Y EXTERNO DE LA INFORMACIÓN",Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,21176800,Contratación directa,Servicios profesionales y apoyo a la gestión,10,Mes(es),No Aplica,ICBF REGIONAL PUTUMAYO,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022218'},704141639,Presentación de oferta,,,,,,
ICBF SEDE NACIONAL,899999239,Distrito Capital de Bogotá,No Definido,Nacional,Descentralizada,CO1.REQ.1058178,ICBF-CPS-67462-2020SEN,700087026,CO1.BDOS.1021274,Contrato de prestación de servicios profesionales,PRESTAR SERVICIOS PROFESIONALES PARA LA GESTIÓN Y TRÁMITE DE LAS DIFERENTES ETAPAS DE LOS PROCESOS CONTRACTUALES ADELANTADOS POR LA DIRECCIÒN DE CONTRATACIÓN DEL ICBF.,Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,80268930,Contratación directa,Servicios profesionales y apoyo a la gestión,9,Mes(es),Bogotá,ICBF sede de la Dirección General,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1023019'},700087026,Presentación de oferta,,,,,,
SUPERINTENDENCIA FINANCIERA DE COLOMBIA**,890999057,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1058043,COT.MC-005.2020,700838113,CO1.BDOS.1021025,Mantenimiento Sistema Detección Incendios Centro de Computo,"Servicio de mantenimiento preventivo y correctivo con suministro de repuestos y/o partes en la modalidad de bolsa, para el sistema de detección y extinción de incendios del Centro de Cómputo de la Superintendencia Financiera de Colombia",Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,0,Solicitud de información a los Proveedores,No,300,día(s),Bogotá,Grupo de Contratos,326,0,32,0,6,0,0,6,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.46191500,Abierto,No,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022419'},700838113,Presentación de oferta,2020-01-17T00:00:00.000,2020-01-02T00:00:00.000,,,,
E.S.E. HOSPITAL SAN RAFAEL DE JERICO,890980765,Antioquia,Jericó,Territorial,Centralizada,CO1.REQ.1058185,003-2020_3,704842616,CO1.BDOS.1021047,AUXILIAR DE ENFERMERIA,AUXILIAR DE ENFERMERIA DE APOYO,Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,6552000,Contratación régimen especial,Decreto 092 de 2017,4,Mes(es),Jericó,GESTION CONTRACTUAL,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.85101601,Abierto,Decreto 092 de 2017,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022645'},704842616,Presentación de oferta,,,,,,
ICBF REGIONAL BOGOTA,899999239,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.1056810,ICBF_REGBOG_FINANC_010,704155167,CO1.BDOS.1019912,PRESTACIÓN DE SERVICIOS PROFESIONALES,"PRESTAR SERVICIOS  PROFESIONALES EN LA SEDE DE LA DIRECCIÓN REGIONAL BOGOTÁ DEL ICBF, GRUPO FINANCIERO, COMO PROFESIONAL EN FINANZAS Y NEGOCIOS INTERNACIONALES, EN EL TRÁMITE DE LAS ACCIONES  RELACIONADAS CON LAS  ACTIVIDADES PROPIAS  DEL GRUPO.",Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,32980600,Contratación directa,Servicios profesionales y apoyo a la gestión,0,día(s),Bogotá,Grupo de contratación - ICBF REGIONAL BOGOTA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1023124'},704155167,Presentación de oferta,,,,,,
ICBF REGIONAL PUTUMAYO,899999239,Putumayo,No Definido,Nacional,Centralizada,CO1.REQ.1058134,CD0012020PUT,704141639,CO1.BDOS.1021225,PRESTACIÓN DE SERVICIOS,"PRESTAR SERVICIOS PROFESIONALES PARA APOYAR EL GRUPO FINANCIERO DE LA REGIONAL PUTUMAYO COMO ANALISTA DE PRESUPUESTO EN LAS ACTIVIDADES DE REGISTRO, CONTROL Y VERIFICACIÓN DE LA EJECUCIÓN PRESUPUESTAL, ASÍ COMO LAS DEMÁS ACTIVIDADES QUE SE REQUIERAN EN EL GRUPO FINANCIERO.",Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,37904000,Contratación directa,Servicios profesionales y apoyo a la gestión,10,Mes(es),No Aplica,ICBF REGIONAL PUTUMAYO,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022309'},704141639,Presentación de oferta,,,,,,
MINCIENCIAS,899999296,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1058160,CPS-039-2020,700296015,CO1.BDOS.1021268,SERGIO SUAREZ ESPITIA,"Prestar servicios de apoyo a la gestión en el Proceso de Gestión Administrativa en lo relacionado con las acciones necesarias para la adecuada gestión y seguimiento de la administración de los bienes e inventarios de la Entidad, así como apoyo con los procesos de contratación para la adquisición de bienes y servicios necesarios para el buen funcionamiento de la Entidad",Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,10710000,Contratación directa,Servicios profesionales y apoyo a la gestión,120,día(s),No Aplica,Secretaria General,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80101506,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1023015'},700296015,Presentación de oferta,,,,,,
MINCIENCIAS,899999296,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1057862,CPS-038-2020,700296015,CO1.BDOS.1020860,WILLMER ALEJANDRO SOTO RUIZ,"Prestar el servicio como conductor con el fin de brindar apoyo a las actividades de transporte de los directivos de la Entidad, haciendo uso de los vehículos de propiedad de Minciencias",Fase de ofertas,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,10764950,Contratación directa,Servicios profesionales y apoyo a la gestión,120,día(s),No Aplica,Secretaria General,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80101506,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022335'},700296015,Fase de ofertas,,,,,,
ESE HOSPITAL SAN BERNARDO,890802223,Caldas,Filadelfia,Territorial,Centralizada,CO1.REQ.1058135,018-2020,704661388,CO1.BDOS.1020915,Prestar servicios en la realización de actividades como auxiliar para realizar actividades de aseo; limpieza y desinfección de la E.S.E Hospital San Bernardo del municipio de Filadelfia,"Prestar servicios en la realización de actividades como auxiliar para realizar actividades de aseo, limpieza y desinfección de la E.S.E Hospital San Bernardo del municipio de Filadelfia",Presentación de oferta,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,1800000,Contratación régimen especial,Decreto 092 de 2017,2,Mes(es),Filadelfia,GERENCIA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.76111500,Abierto,Decreto 092 de 2017,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022205'},704661388,Presentación de oferta,,,,,,
UARIV-UNIDAD PARA LA ATENCION Y REPARACION INTEGRAL A LAS VICTIMAS,900490473,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.1050201,UARIV-CPSP-2020-80756495,700509136,CO1.BDOS.1013201,JONATHAN SEBASTIAN LUNA BLANCO,"Prestar sus servicios profesionales a la Oficina Asesora Jurídica, interviniendo en las diferentes audiencias a las que sea convocada la Entidad dentro de la Jurisdicción de Justicia y Paz, y realizar el control y seguimiento respecto del cumplimiento de todas las órdenes y exhortos contenidas en las diferentes providencias de esta naturaleza.",Fase de ofertas,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,73759448,Contratación directa,Servicios profesionales y apoyo a la gestión,12,Mes(es),Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80161500,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1022326'},700509136,Fase de ofertas,,,,,,
